Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
Sep-2011,ASE,436,866,"1,540",8,"2,850",415,1,416,"3,266"
Sep-2011,BFI,913,"5,489","11,435",84,"17,921","4,359",68,"4,427","22,348"
Sep-2011,BIL,711,"2,219","3,234",51,"6,215","2,470",6,"2,476","8,691"
Sep-2011,BJC,0,373,"5,399",44,"5,816","5,405",34,"5,439","11,255"
Sep-2011,BLI,716,958,"2,974",61,"4,709","1,784",24,"1,808","6,517"
Sep-2011,BOI,"2,844","1,590","3,663",755,"8,852","1,896",288,"2,184","11,036"
Sep-2011,BZN,627,796,"3,341",20,"4,784","3,522",0,"3,522","8,306"
Sep-2011,COS,"1,525","1,320","2,869","1,179","6,893","2,848","1,773","4,621","11,514"
Sep-2011,CPR,78,874,"1,591",71,"2,614","1,160",26,"1,186","3,800"
Sep-2011,CYS,12,489,592,428,"1,521","1,107","1,840","2,947","4,468"
Sep-2011,DEN,"35,916","15,318",355,7,"51,596",0,0,0,"51,596"
Sep-2011,EGE,215,437,"1,298",245,"2,195",310,104,414,"2,609"
Sep-2011,EUG,592,942,"2,186",270,"3,990","1,123",166,"1,289","5,279"
Sep-2011,FTG,0,1,"2,466",20,"2,487","2,276",25,"2,301","4,788"
Sep-2011,GEG,"3,005",743,"1,421",316,"5,485",867,704,"1,571","7,056"
Sep-2011,GJT,89,"1,305","2,147",213,"3,754",860,128,988,"4,742"
Sep-2011,GPI,258,470,"1,155",62,"1,945",438,190,628,"2,573"
Sep-2011,GTF,394,858,"1,084",410,"2,746",484,117,601,"3,347"
Sep-2011,HIO,1,501,"8,334",35,"8,871","12,960",10,"12,970","21,841"
Sep-2011,HLN,188,541,"2,046",308,"3,083","1,066",226,"1,292","4,375"
Sep-2011,IDA,66,826,"1,432",13,"2,337","1,510",0,"1,510","3,847"
Sep-2011,JAC,543,578,"1,642",24,"2,787",170,0,170,"2,957"
Sep-2011,LMT,0,456,"1,077",661,"2,194",519,815,"1,334","3,528"
Sep-2011,LWS,159,310,"1,547",49,"2,065",956,62,"1,018","3,083"
Sep-2011,MFR,355,"1,069","2,045",12,"3,481",484,0,484,"3,965"
Sep-2011,MSO,297,958,"1,933",20,"3,208",814,56,870,"4,078"
Sep-2011,MWH,497,226,778,"1,058","2,559",468,133,601,"3,160"
Sep-2011,OGD,0,60,"2,724",9,"2,793","2,726",4,"2,730","5,523"
Sep-2011,OLM,0,186,"2,150",130,"2,466","1,736",95,"1,831","4,297"
Sep-2011,OTH,0,646,692,318,"1,656",144,848,992,"2,648"
Sep-2011,PAE,352,176,"5,583",73,"6,184","5,597",65,"5,662","11,846"
Sep-2011,PDT,0,360,592,36,988,241,1,242,"1,230"
Sep-2011,PDX,"11,933","3,719","2,862",309,"18,823",290,0,290,"19,113"
