Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
Mar-1992,CGI,0,149,"1,620",8,"1,777",442,0,442,"2,219"
Mar-1992,CID,"1,575",996,"2,619",28,"5,218","2,197",28,"2,225","7,443"
Mar-1992,COU,6,563,"1,466",59,"2,094",816,134,950,"3,044"
Mar-1992,DBQ,4,623,"2,686",22,"3,335","2,612",2,"2,614","5,949"
Mar-1992,DSM,"2,302","1,806","5,320",654,"10,082","1,467",356,"1,823","11,905"
Mar-1992,FOE,55,276,"1,301",637,"2,269",666,746,"1,412","3,681"
Mar-1992,GRI,2,840,"1,223",75,"2,140",807,214,"1,021","3,161"
Mar-1992,HUT,0,231,"2,121",84,"2,436","1,811",142,"1,953","4,389"
Mar-1992,ICT,"2,329","1,056","8,269",67,"11,721","3,807",13,"3,820","15,541"
Mar-1992,JLN,0,"1,078","1,476",28,"2,582",838,18,856,"3,438"
Mar-1992,LNK,630,838,"2,551",806,"4,825","2,090",902,"2,992","7,817"
Mar-1992,MCI,"9,049","4,075","1,335",71,"14,530",87,26,113,"14,643"
Mar-1992,MKC,1,644,"8,352",80,"9,077","4,570",22,"4,592","13,669"
Mar-1992,OJC,0,1,"4,922",0,"4,923","4,817",0,"4,817","9,740"
Mar-1992,OMA,"3,007","1,997","5,176",45,"10,225","4,060",37,"4,097","14,322"
Mar-1992,SGF,371,"1,954","3,310",323,"5,958","2,770",872,"3,642","9,600"
Mar-1992,SLN,4,138,"2,709",512,"3,363","2,842",616,"3,458","6,821"
Mar-1992,STJ,0,0,597,369,966,524,172,696,"1,662"
Mar-1992,STL,"23,197","9,670","3,010",802,"36,679",0,0,0,"36,679"
Mar-1992,SUS,0,27,"6,885",41,"6,953","8,459",22,"8,481","15,434"
Mar-1992,SUX,299,"1,423","2,159",103,"3,984","1,740",258,"1,998","5,982"
Mar-1992,TOP,8,48,"3,954",89,"4,099","2,780",28,"2,808","6,907"
Apr-1992,ALO,36,"1,334","2,046",307,"3,723","2,000",224,"2,224","5,947"
Apr-1992,CGI,0,160,"1,743",25,"1,928",580,22,602,"2,530"
Apr-1992,CID,"1,394","1,114","2,455",27,"4,990","1,290",33,"1,323","6,313"
Apr-1992,COU,0,509,"1,542",42,"2,093",810,60,870,"2,963"
Apr-1992,DBQ,0,640,"2,657",16,"3,313","2,290",0,"2,290","5,603"
Apr-1992,DSM,"2,264","1,888","4,871",556,"9,579","1,290",188,"1,478","11,057"
Apr-1992,FOE,8,273,"1,353",657,"2,291",554,786,"1,340","3,631"
Apr-1992,GRI,0,859,"1,106",84,"2,049",462,114,576,"2,625"
Apr-1992,HUT,0,218,"2,113",117,"2,448","1,870",154,"2,024","4,472"
Apr-1992,ICT,"2,402","1,179","8,581",117,"12,279","3,442",13,"3,455","15,734"
Apr-1992,JLN,0,"1,037","1,532",20,"2,589",962,2,964,"3,553"
Apr-1992,LNK,603,789,"2,750",845,"4,987","2,007",903,"2,910","7,897"
Apr-1992,MCI,"8,907","4,310","1,321",94,"14,632",122,46,168,"14,800"
Apr-1992,MKC,0,522,"7,304",63,"7,889","3,994",8,"4,002","11,891"
Apr-1992,OJC,0,5,"4,500",4,"4,509","5,540",8,"5,548","10,057"
Apr-1992,OMA,"2,908","1,978","4,304",107,"9,297","3,650",134,"3,784","13,081"
Apr-1992,SGF,466,"1,681","3,523",298,"5,968","3,281",904,"4,185","10,153"
Apr-1992,SLN,2,122,"2,594",590,"3,308","2,526",594,"3,120","6,428"
Apr-1992,STJ,0,0,724,339,"1,063",654,144,798,"1,861"
Apr-1992,STL,"22,761","9,192","3,022",846,"35,821",0,0,0,"35,821"
Apr-1992,SUS,9,61,"6,579",11,"6,660","8,880",27,"8,907","15,567"
Apr-1992,SUX,265,"1,307","1,967",131,"3,670","1,294",418,"1,712","5,382"
Apr-1992,TOP,0,58,"3,130",60,"3,248","3,066",38,"3,104","6,352"
May-1992,ALO,39,"1,447","2,413",468,"4,367","2,072",310,"2,382","6,749"
May-1992,CGI,0,161,"2,061",59,"2,281",656,24,680,"2,961"
May-1992,CID,"1,369","1,162","2,691",10,"5,232","1,459",0,"1,459","6,691"
May-1992,COU,2,501,"1,840",67,"2,410","1,328",68,"1,396","3,806"
May-1992,DBQ,0,686,"2,880",26,"3,592","2,144",0,"2,144","5,736"
May-1992,DSM,"2,290","1,852","5,428",583,"10,153","1,528",226,"1,754","11,907"
May-1992,FOE,26,349,"1,545",788,"2,708",696,"1,025","1,721","4,429"
May-1992,GRI,4,864,"1,329",57,"2,254",638,132,770,"3,024"
May-1992,HUT,0,214,"2,426",106,"2,746","1,612",144,"1,756","4,502"
May-1992,ICT,"2,310","1,301","8,063",93,"11,767","3,514",34,"3,548","15,315"
May-1992,JLN,0,"1,049","1,740",41,"2,830","1,196",4,"1,200","4,030"
May-1992,LNK,658,822,"2,954",749,"5,183","2,128","1,092","3,220","8,403"
May-1992,MCI,"9,116","4,702","1,464",90,"15,372",80,102,182,"15,554"
May-1992,MKC,0,530,"8,491",92,"9,113","5,900",2,"5,902","15,015"
May-1992,OJC,0,2,"5,438",2,"5,442","6,416",0,"6,416","11,858"
May-1992,OMA,"2,975","2,012","5,060",63,"10,110","2,618",192,"2,810","12,920"
May-1992,SGF,445,"1,716","3,684",330,"6,175","3,176","1,137","4,313","10,488"
May-1992,SLN,2,197,"2,569",562,"3,330","1,852",685,"2,537","5,867"
May-1992,STJ,0,0,688,314,"1,002",480,134,614,"1,616"
May-1992,STL,"22,883","9,290","3,245",804,"36,222",0,0,0,"36,222"
May-1992,SUS,0,27,"6,885",41,"6,953","8,459",22,"8,481","15,434"
May-1992,SUX,285,"1,297","2,231",453,"4,266","1,456",900,"2,356","6,622"
May-1992,TOP,42,44,"3,510",80,"3,676","3,789",46,"3,835","7,511"
Jun-1992,ALO,20,"1,397","3,739",376,"5,532","1,908",384,"2,292","7,824"
