Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
05/1999,BET,325,"10,334","2,925",51,"13,635",314,20,334,"13,969"
05/1999,ENA,4,"1,947","1,827",66,"3,844","2,414",804,"3,218","7,062"
05/1999,FAI,"1,513","2,151","4,755",108,"8,527","5,630",123,"5,753","14,280"
05/1999,JNU,717,"13,116","2,079",54,"15,966","2,148",0,"2,148","18,114"
05/1999,MRI,0,766,"9,119",0,"9,885","14,101",0,"14,101","23,986"
06/1999,ADQ,144,"1,377",442,259,"2,222",168,510,678,"2,900"
06/1999,AKN,290,"3,093",542,41,"3,966",124,26,150,"4,116"
06/1999,ANC,"10,825","10,560","14,073",536,"35,994",923,12,935,"36,929"
06/1999,BET,326,"8,185","2,164",72,"10,747",269,6,275,"11,022"
06/1999,ENA,11,"2,222","2,116",74,"4,423","2,352",918,"3,270","7,693"
06/1999,FAI,"1,667","2,247","5,481",127,"9,522","6,095",121,"6,216","15,738"
06/1999,JNU,896,"18,977","2,457",96,"22,426","1,749",0,"1,749","24,175"
06/1999,MRI,0,"1,119","10,738",0,"11,857","13,839",0,"13,839","25,696"
07/1999,ADQ,142,"1,787",358,325,"2,612",177,628,805,"3,417"
07/1999,AKN,334,"3,223",562,48,"4,167",31,14,45,"4,212"
07/1999,ANC,"11,450","11,271","12,898",468,"36,087",898,6,904,"36,991"
07/1999,BET,334,"8,771","1,710",47,"10,862",239,2,241,"11,103"
07/1999,ENA,129,"2,549","2,267",52,"4,997","1,850",790,"2,640","7,637"
07/1999,FAI,"1,776","2,407","5,560",156,"9,899","5,337",84,"5,421","15,320"
07/1999,JNU,930,"19,336","3,592",51,"23,909",942,0,942,"24,851"
07/1999,MRI,0,"1,144","9,826",2,"10,972","15,308",0,"15,308","26,280"
08/1999,ADQ,133,"1,860",396,285,"2,674",216,413,629,"3,303"
08/1999,AKN,227,"1,727",391,51,"2,396",44,58,102,"2,498"
08/1999,ANC,"11,560","10,798","13,848",487,"36,693",888,3,891,"37,584"
08/1999,BET,340,"9,273","1,744",86,"11,443",172,2,174,"11,617"
08/1999,ENA,41,"2,727","2,065",70,"4,903","1,626",768,"2,394","7,297"
08/1999,FAI,"1,787","2,579","5,670",43,"10,079","6,691",320,"7,011","17,090"
08/1999,JNU,934,"17,999","2,211",67,"21,211","1,114",0,"1,114","22,325"
08/1999,MRI,0,"1,248","9,625",1,"10,874","11,142",0,"11,142","22,016"
09/1999,ADQ,122,"1,595",282,297,"2,296",165,538,703,"2,999"
09/1999,AKN,189,"1,886",395,33,"2,503",37,12,49,"2,552"
09/1999,ANC,"10,464","8,083","10,791",460,"29,798",548,13,561,"30,359"
09/1999,BET,334,"9,435","1,244",46,"11,059",324,5,329,"11,388"
09/1999,ENA,63,"2,164","1,441",70,"3,738","1,435",666,"2,101","5,839"
09/1999,FAI,"1,499","2,295","4,977",108,"8,879","3,756",56,"3,812","12,691"
09/1999,JNU,760,"9,374","1,478",67,"11,679","1,098",0,"1,098","12,777"
09/1999,MRI,0,"1,059","7,026",0,"8,085","8,630",0,"8,630","16,715"
10/1999,ADQ,128,"1,218",223,345,"1,914",220,"1,065","1,285","3,199"
10/1999,AKN,186,"1,492",265,12,"1,955",56,40,96,"2,051"
10/1999,ANC,"10,359","5,638","6,715",348,"23,060",738,6,744,"23,804"
10/1999,BET,401,"11,885",839,47,"13,172",268,44,312,"13,484"
10/1999,ENA,10,"2,003",933,66,"3,012","1,110",394,"1,504","4,516"
10/1999,FAI,"1,418","2,083","2,845",103,"6,449","3,713",88,"3,801","10,250"
10/1999,JNU,513,"4,277",987,44,"5,821","1,134",2,"1,136","6,957"
10/1999,MRI,0,777,"5,362",0,"6,139","7,734",0,"7,734","13,873"
11/1999,ADQ,116,"1,131",173,300,"1,720",145,697,842,"2,562"
11/1999,AKN,148,"1,076",124,40,"1,388",54,32,86,"1,474"
11/1999,ANC,"9,722","4,979","4,244",410,"19,355",639,0,639,"19,994"
11/1999,BET,356,"11,761",615,36,"12,768",98,16,114,"12,882"
11/1999,ENA,0,"1,906",771,88,"2,765","1,392",616,"2,008","4,773"
11/1999,FAI,"1,293","1,621","2,403",76,"5,393","1,706",87,"1,793","7,186"
11/1999,JNU,480,"4,050",847,67,"5,444",946,4,950,"6,394"
11/1999,MRI,0,566,"4,317",0,"4,883","7,500",2,"7,502","12,385"
12/1999,ADQ,132,990,190,257,"1,569",87,769,856,"2,425"
12/1999,AKN,142,"1,014",58,26,"1,240",26,62,88,"1,328"
12/1999,ANC,"9,312","5,202","3,558",385,"18,457",496,4,500,"18,957"
12/1999,BET,357,"9,945",728,77,"11,107",120,26,146,"11,253"
12/1999,ENA,0,"1,485",626,102,"2,213",764,561,"1,325","3,538"
12/1999,FAI,"1,340","1,839","2,159",75,"5,413",696,55,751,"6,164"
12/1999,JNU,531,"3,303",649,46,"4,529","1,088",10,"1,098","5,627"
12/1999,MRI,0,583,"2,841",0,"3,424","3,700",0,"3,700","7,124"
01/2000,ADQ,125,777,155,289,"1,346",151,"2,044","2,195","3,541"
01/2000,AKN,122,"1,033",58,22,"1,235",58,12,70,"1,305"
01/2000,ANC,"8,301","4,821","2,795",379,"16,296",479,8,487,"16,783"
01/2000,BET,290,"7,984",764,32,"9,070",42,14,56,"9,126"
01/2000,ENA,0,"1,484",609,70,"2,163",838,256,"1,094","3,257"
01/2000,FAI,"1,258","1,522","1,801",125,"4,706",439,51,490,"5,196"
01/2000,JNU,648,"2,753",659,30,"4,090","1,322",14,"1,336","5,426"
01/2000,MRI,0,478,"2,250",0,"2,728","3,569",0,"3,569","6,297"
02/2000,ADQ,119,445,164,292,"1,020",89,952,"1,041","2,061"
02/2000,AKN,120,"1,005",106,20,"1,251",46,34,80,"1,331"
02/2000,ANC,"7,812","5,217","4,689",430,"18,148",747,0,747,"18,895"
02/2000,BET,283,"11,597",890,51,"12,821",238,0,238,"13,059"
02/2000,ENA,40,"1,544","1,067",137,"2,788","1,208",615,"1,823","4,611"
02/2000,FAI,"1,200","1,695","2,797",55,"5,747","1,854",32,"1,886","7,633"
02/2000,JNU,566,"3,764","1,128",66,"5,524","1,395",2,"1,397","6,921"
02/2000,MRI,0,552,"4,452",1,"5,005","8,212",0,"8,212","13,217"
03/2000,ADQ,150,522,178,304,"1,154",227,982,"1,209","2,363"
03/2000,AKN,113,"1,441",155,166,"1,875",19,93,112,"1,987"
03/2000,ANC,"9,305","5,969","5,901",494,"21,669",796,0,796,"22,465"
03/2000,BET,312,"11,261",440,33,"12,046",440,38,478,"12,524"
03/2000,ENA,14,"1,667",965,98,"2,744","1,346",418,"1,764","4,508"
03/2000,FAI,"1,445","1,978","3,380",143,"6,946","3,451",142,"3,593","10,539"
03/2000,JNU,642,"4,551","1,053",96,"6,342","1,052",26,"1,078","7,420"
03/2000,MRI,0,582,"4,696",1,"5,279","9,896",0,"9,896","15,175"
04/2000,ADQ,124,566,283,260,"1,233",207,"1,220","1,427","2,660"
04/2000,AKN,107,"1,443",270,80,"1,900",80,24,104,"2,004"
04/2000,ANC,"8,693","5,536","6,716",381,"21,326","1,197",19,"1,216","22,542"
04/2000,BET,288,"11,341",261,33,"11,923",501,33,534,"12,457"
04/2000,ENA,46,"1,592","1,383",103,"3,124","1,833",556,"2,389","5,513"
04/2000,FAI,"1,260","1,734","4,301",74,"7,369","5,678",72,"5,750","13,119"
04/2000,JNU,602,"5,827","1,519",134,"8,082","1,878",34,"1,912","9,994"
04/2000,MRI,0,562,"6,941",0,"7,503","11,670",0,"11,670","19,173"
05/2000,ADQ,125,594,268,319,"1,306",154,293,447,"1,753"
05/2000,AKN,144,"2,246",392,21,"2,803",79,14,93,"2,896"
05/2000,ANC,"9,689","8,123","10,747",515,"29,074","1,550",5,"1,555","30,629"
05/2000,BET,339,"12,833",419,48,"13,639",705,4,709,"14,348"
05/2000,ENA,75,"2,357","1,685",182,"4,299","2,278",770,"3,048","7,347"
05/2000,FAI,"1,526","1,949","4,407",186,"8,068","6,689",238,"6,927","14,995"
05/2000,JNU,729,"12,566","2,208",92,"15,595","1,903",14,"1,917","17,512"
05/2000,MRI,0,793,"8,568",2,"9,363","12,968",0,"12,968","22,331"
06/2000,ADQ,139,865,384,302,"1,690",205,558,763,"2,453"
06/2000,AKN,260,"3,042",504,21,"3,827",129,14,143,"3,970"
06/2000,ANC,"10,827","11,850","14,331",480,"37,488",687,6,693,"38,181"
06/2000,BET,329,"10,747",511,68,"11,655",532,4,536,"12,191"
06/2000,ENA,86,"2,332","2,021",161,"4,600","2,822",646,"3,468","8,068"
06/2000,FAI,"1,629","2,269","5,543",252,"9,693","5,933",168,"6,101","15,794"
06/2000,JNU,850,"17,136","2,373",61,"20,420","1,256",2,"1,258","21,678"
06/2000,MRI,0,"1,083","9,657",0,"10,740","12,490",0,"12,490","23,230"
07/2000,ADQ,129,899,303,288,"1,619",203,893,"1,096","2,715"
07/2000,AKN,268,"2,916",623,35,"3,842",115,62,177,"4,019"
07/2000,ANC,"11,449","11,961","12,915",443,"36,768",502,6,508,"37,276"
07/2000,BET,340,"8,963",428,99,"9,830",342,10,352,"10,182"
07/2000,ENA,76,"2,783","1,939",220,"5,018","3,130",693,"3,823","8,841"
07/2000,FAI,"1,829","2,006","5,891",175,"9,901","5,723",120,"5,843","15,744"
07/2000,JNU,"1,003","17,156","2,376",63,"20,598","1,606",0,"1,606","22,204"
07/2000,MRI,0,"1,111","8,768",0,"9,879","10,083",0,"10,083","19,962"
08/2000,ADQ,124,875,364,353,"1,716",166,755,921,"2,637"
08/2000,AKN,204,"1,854",406,26,"2,490",54,38,92,"2,582"
08/2000,ANC,"11,779","11,818","13,472",487,"37,556",576,0,576,"38,132"
08/2000,BET,397,"10,026",590,60,"11,073",242,30,272,"11,345"
08/2000,ENA,44,"2,861","2,006",205,"5,116","2,386",594,"2,980","8,096"
08/2000,FAI,"1,910","2,229","5,892",251,"10,282","5,478",146,"5,624","15,906"
08/2000,JNU,"1,030","19,112","2,370",54,"22,566",936,0,936,"23,502"
08/2000,MRI,0,"1,285","9,209",0,"10,494","9,162",0,"9,162","19,656"
09/2000,ADQ,131,633,254,279,"1,297",88,945,"1,033","2,330"
09/2000,AKN,142,"1,663",473,26,"2,304",62,11,73,"2,377"
09/2000,ANC,"10,564","8,807","11,201",349,"30,921",654,2,656,"31,577"
09/2000,BET,370,"11,268",533,65,"12,236",244,0,244,"12,480"
09/2000,ENA,26,"2,359","1,568",119,"4,072","2,210",510,"2,720","6,792"
09/2000,FAI,"1,518","1,924","5,353",103,"8,898","4,001",95,"4,096","12,994"
09/2000,JNU,797,"8,923","1,430",45,"11,195",801,0,801,"11,996"
09/2000,MRI,0,"1,015","7,111",0,"8,126","8,006",0,"8,006","16,132"
10/2000,ADQ,144,431,205,325,"1,105",67,"1,231","1,298","2,403"
10/2000,AKN,135,"1,398",197,39,"1,769",40,19,59,"1,828"
10/2000,ANC,"10,221","6,246","6,274",395,"23,136",490,4,494,"23,630"
10/2000,BET,358,"11,447",413,40,"12,258",438,0,438,"12,696"
10/2000,ENA,80,"1,863",864,89,"2,896","1,218",506,"1,724","4,620"
10/2000,FAI,"1,483","1,742","3,873",112,"7,210","2,943",103,"3,046","10,256"
10/2000,JNU,695,"4,541","1,097",33,"6,366","1,164",12,"1,176","7,542"
10/2000,MRI,0,736,"5,436",6,"6,178","9,403",0,"9,403","15,581"
11/2000,ADQ,136,616,129,242,"1,123",117,"1,028","1,145","2,268"
11/2000,AKN,59,"1,145",148,54,"1,406",42,55,97,"1,503"
11/2000,ANC,"9,739","5,186","3,395",373,"18,693",458,4,462,"19,155"
11/2000,BET,344,"12,182",285,39,"12,850",246,0,246,"13,096"
11/2000,ENA,42,"1,696",599,85,"2,422","1,034",394,"1,428","3,850"
11/2000,FAI,"1,356","1,516","3,117",82,"6,071","2,700",60,"2,760","8,831"
11/2000,JNU,576,"3,752",900,42,"5,270",798,0,798,"6,068"
11/2000,MRI,0,607,"3,629",119,"4,355","6,453",473,"6,926","11,281"
12/2000,ADQ,132,571,96,190,989,108,633,741,"1,730"
12/2000,AKN,74,"1,062",103,58,"1,297",15,29,44,"1,341"
12/2000,ANC,"9,309","5,351","3,132",446,"18,238",258,2,260,"18,498"
12/2000,BET,331,"10,749",198,138,"11,416",144,12,156,"11,572"
12/2000,ENA,15,"1,496",577,118,"2,206",959,390,"1,349","3,555"
12/2000,FAI,"1,340","1,292","3,261",83,"5,976","1,616",16,"1,632","7,608"
12/2000,JNU,641,"3,294",929,52,"4,916",916,0,916,"5,832"
12/2000,MRI,0,614,"2,827",19,"3,460","5,032",0,"5,032","8,492"
01/2001,ADQ,151,557,129,247,"1,084",128,"1,094","1,222","2,306"
01/2001,AKN,76,"1,126",105,19,"1,326",88,31,119,"1,445"
01/2001,ANC,"8,120","5,275","2,758",622,"16,775",453,5,458,"17,233"
01/2001,BET,281,"7,171",185,35,"7,672",208,24,232,"7,904"
01/2001,ENA,35,"1,583",498,161,"2,277",864,546,"1,410","3,687"
01/2001,FAI,"1,689","1,178","3,209",52,"6,128","1,608",24,"1,632","7,760"
01/2001,JNU,641,"2,687",572,21,"3,921","1,064",2,"1,066","4,987"
01/2001,MRI,0,557,"2,510",0,"3,067","4,975",0,"4,975","8,042"
02/2001,ADQ,143,557,120,204,"1,024",163,852,"1,015","2,039"
02/2001,AKN,91,926,147,48,"1,212",43,56,99,"1,311"
02/2001,ANC,"7,651","5,053","3,230",675,"16,609",250,0,250,"16,859"
02/2001,BET,293,"5,684",186,217,"6,380",196,28,224,"6,604"
02/2001,ENA,38,"1,475",504,107,"2,124",874,300,"1,174","3,298"
02/2001,FAI,"1,245","1,105","3,133",62,"5,545","1,808",60,"1,868","7,413"
02/2001,JNU,559,"2,942",834,50,"4,385",962,2,964,"5,349"
02/2001,MRI,0,512,"3,305",0,"3,817","5,474",0,"5,474","9,291"
03/2001,ADQ,153,690,178,255,"1,276",132,"1,200","1,332","2,608"
03/2001,AKN,71,"1,234",154,72,"1,531",80,93,173,"1,704"
03/2001,ANC,"9,067","5,943","5,278",580,"20,868",539,0,539,"21,407"
03/2001,BET,318,"6,936",178,62,"7,494",169,0,169,"7,663"
03/2001,ENA,43,"1,603",784,80,"2,510","1,008",304,"1,312","3,822"
03/2001,FAI,"1,483","1,228","4,098",97,"6,906","2,343",6,"2,349","9,255"
03/2001,JNU,635,"4,213",993,40,"5,881","1,154",16,"1,170","7,051"
03/2001,MRI,0,663,"4,841",0,"5,504","8,330",0,"8,330","13,834"
04/2001,ADQ,124,766,242,253,"1,385",93,"1,102","1,195","2,580"
04/2001,AKN,80,"1,431",194,41,"1,746",83,0,83,"1,829"
04/2001,ANC,"8,590","5,708","5,880",488,"20,666",846,0,846,"21,512"
04/2001,BET,291,"7,420",247,8,"7,966",189,0,189,"8,155"
04/2001,ENA,20,"1,725","1,188",131,"3,064","1,734",508,"2,242","5,306"
04/2001,FAI,"1,400","1,115","4,568",106,"7,189","3,549",58,"3,607","10,796"
04/2001,JNU,634,"5,451","1,494",25,"7,604","1,818",20,"1,838","9,442"
04/2001,MRI,0,849,"6,895",0,"7,744","9,788",0,"9,788","17,532"
05/2001,ADQ,125,813,257,287,"1,482",169,460,629,"2,111"
05/2001,AKN,126,"1,809",315,87,"2,337",208,118,326,"2,663"
05/2001,ANC,"9,593","7,577","9,765",522,"27,457","1,017",0,"1,017","28,474"
05/2001,BET,329,"9,517",565,46,"10,457",300,2,302,"10,759"
05/2001,ENA,53,"2,101","1,417",215,"3,786","1,968",846,"2,814","6,600"
05/2001,FAI,"1,473","1,449","5,864",119,"8,905","5,436",2,"5,438","14,343"
05/2001,JNU,767,"12,236","1,771",69,"14,843","1,694",20,"1,714","16,557"
05/2001,MRI,0,971,"7,977",2,"8,950","9,941",0,"9,941","18,891"
06/2001,ADQ,130,"1,074",374,280,"1,858",149,521,670,"2,528"
06/2001,AKN,170,"2,861",531,84,"3,646",61,50,111,"3,757"
06/2001,ANC,"10,875","11,283","15,014",572,"37,744",628,2,630,"38,374"
06/2001,BET,360,"7,529",772,37,"8,698",501,0,501,"9,199"
06/2001,ENA,38,"2,133","1,857",125,"4,153","2,142",362,"2,504","6,657"
06/2001,FAI,"1,685","1,449","7,306",77,"10,517","5,026",0,"5,026","15,543"
06/2001,JNU,988,"18,599","2,247",55,"21,889","1,374",14,"1,388","23,277"
06/2001,MRI,0,"1,310","10,374",0,"11,684","11,244",0,"11,244","22,928"
07/2001,ADQ,122,910,439,333,"1,804",83,822,905,"2,709"
07/2001,AKN,176,"2,654",597,58,"3,485",31,44,75,"3,560"
07/2001,ANC,"11,244","10,971","11,825",574,"34,614",404,0,404,"35,018"
07/2001,BET,338,"7,084",674,22,"8,118",192,0,192,"8,310"
07/2001,ENA,22,"2,105","1,918",149,"4,194","1,346",592,"1,938","6,132"
07/2001,FAI,"1,810","1,433","6,954",170,"10,367","4,340",0,"4,340","14,707"
07/2001,JNU,"1,150","19,191","2,048",71,"22,460",658,0,658,"23,118"
07/2001,MRI,0,"1,205","8,708",25,"9,938","11,855",0,"11,855","21,793"
08/2001,ADQ,121,878,399,324,"1,722",72,"1,109","1,181","2,903"
08/2001,AKN,148,"1,808",338,68,"2,362",58,62,120,"2,482"
08/2001,ANC,"11,397","11,090","13,668",664,"36,819",381,6,387,"37,206"
08/2001,BET,375,"8,250",764,82,"9,471",210,10,220,"9,691"
08/2001,ENA,11,"2,246","1,791",146,"4,194","1,338",600,"1,938","6,132"
08/2001,FAI,"1,777","1,524","8,117",91,"11,509","4,525",0,"4,525","16,034"
08/2001,JNU,"1,115","19,179","2,249",82,"22,625","1,308",2,"1,310","23,935"
08/2001,MRI,0,"1,489","10,246",0,"11,735","11,584",0,"11,584","23,319"
09/2001,ADQ,118,941,173,195,"1,427",32,"1,025","1,057","2,484"
09/2001,AKN,109,"1,591",461,47,"2,208",53,23,76,"2,284"
09/2001,ANC,"8,989","7,759","10,146",454,"27,348",274,0,274,"27,622"
09/2001,BET,301,"6,999",668,27,"7,995",188,1,189,"8,184"
09/2001,ENA,57,"1,722","1,042",84,"2,905","1,058",372,"1,430","4,335"
09/2001,FAI,"1,355","2,226","6,192",90,"9,863","3,872",0,"3,872","13,735"
09/2001,JNU,774,"7,298","1,435",46,"9,553",910,10,920,"10,473"
09/2001,MRI,0,"1,004","7,646",0,"8,650","8,639",0,"8,639","17,289"
10/2001,ADQ,163,735,151,225,"1,274",121,"1,244","1,365","2,639"
10/2001,AKN,111,"1,584",274,53,"2,022",51,54,105,"2,127"
10/2001,ANC,"9,304","6,190","4,793",540,"20,827",396,0,396,"21,223"
10/2001,BET,400,"10,392",400,55,"11,247",299,0,299,"11,546"
10/2001,ENA,6,"1,479",650,118,"2,253",898,452,"1,350","3,603"
10/2001,FAI,"1,553","2,989","2,838",137,"7,517","2,175",0,"2,175","9,692"
10/2001,JNU,702,"4,286","1,049",29,"6,066","1,192",0,"1,192","7,258"
10/2001,MRI,0,835,"4,584",5,"5,424","6,536",0,"6,536","11,960"
11/2001,ADQ,131,742,121,213,"1,207",360,"1,337","1,697","2,904"
11/2001,AKN,68,"1,102",119,67,"1,356",81,129,210,"1,566"
11/2001,ANC,"8,784","5,533","2,909",421,"17,647",416,0,416,"18,063"
11/2001,BET,379,"9,840",394,53,"10,666",98,8,106,"10,772"
11/2001,ENA,53,"1,352",469,93,"1,967",756,462,"1,218","3,185"
11/2001,FAI,"1,444","2,617","2,403",78,"6,542","1,264",2,"1,266","7,808"
11/2001,JNU,605,"3,581",738,37,"4,961",762,0,762,"5,723"
11/2001,MRI,0,656,"3,545",0,"4,201","5,173",0,"5,173","9,374"
12/2001,ADQ,133,610,87,165,995,144,753,897,"1,892"
12/2001,AKN,74,988,56,38,"1,156",34,8,42,"1,198"
12/2001,ANC,"8,585","5,570","2,315",425,"16,895",280,0,280,"17,175"
12/2001,BET,368,"6,559",162,159,"7,248",61,34,95,"7,343"
12/2001,ENA,10,"1,017",309,82,"1,418",436,290,726,"2,144"
12/2001,FAI,"1,352","2,779","1,322",131,"5,584",635,0,635,"6,219"
12/2001,JNU,671,"2,458",445,25,"3,599",482,2,484,"4,083"
12/2001,MRI,0,576,"2,402",0,"2,978","1,986",0,"1,986","4,964"
01/2002,ADQ,139,480,73,212,904,272,"1,362","1,634","2,538"
01/2002,AKN,79,"1,011",43,59,"1,192",59,60,119,"1,311"
01/2002,ANC,"8,201","5,590","2,378",419,"16,588",233,10,243,"16,831"
01/2002,BET,350,"5,626",148,47,"6,171",196,2,198,"6,369"
01/2002,ENA,6,"1,251",342,103,"1,702",348,330,678,"2,380"
01/2002,FAI,"1,350","2,948","1,495",163,"5,956","1,020",0,"1,020","6,976"
01/2002,JNU,683,"2,491",649,34,"3,857",786,0,786,"4,643"
01/2002,MRI,0,487,"2,654",4,"3,145","4,112",0,"4,112","7,257"
02/2002,ADQ,147,505,70,242,964,204,592,796,"1,760"
02/2002,AKN,70,974,114,40,"1,198",104,10,114,"1,312"
02/2002,ANC,"7,609","4,935","3,182",398,"16,124",426,0,426,"16,550"
02/2002,BET,332,"5,383",214,60,"5,989",120,22,142,"6,131"
02/2002,ENA,11,"1,248",466,79,"1,804",740,365,"1,105","2,909"
02/2002,FAI,"1,270","2,919","1,941",94,"6,224","1,876",38,"1,914","8,138"
02/2002,JNU,552,"2,327",660,214,"3,753",910,2,912,"4,665"
02/2002,MRI,0,484,"3,822",6,"4,312","6,134",0,"6,134","10,446"
03/2002,ADQ,222,653,105,231,"1,211",196,"1,399","1,595","2,806"
03/2002,AKN,84,"1,086",191,95,"1,456",62,27,89,"1,545"
03/2002,ANC,"9,195","5,761","5,954",522,"21,432",552,0,552,"21,984"
03/2002,BET,392,"6,577",374,97,"7,440",242,9,251,"7,691"
03/2002,ENA,10,"1,243",802,125,"2,180",908,491,"1,399","3,579"
03/2002,FAI,"1,502","3,118","2,983",83,"7,686","3,427",10,"3,437","11,123"
03/2002,JNU,655,"3,504",963,50,"5,172","1,058",2,"1,060","6,232"
03/2002,MRI,0,729,"5,795",0,"6,524","8,389",0,"8,389","14,913"
04/2002,ADQ,142,868,236,270,"1,516",512,"1,778","2,290","3,806"
04/2002,AKN,93,"1,156",244,53,"1,546",87,49,136,"1,682"
04/2002,ANC,"8,984","5,592","5,642",418,"20,636","1,194",0,"1,194","21,830"
04/2002,BET,376,"6,609",292,37,"7,314",293,0,293,"7,607"
04/2002,ENA,54,"1,192",958,106,"2,310","1,137",257,"1,394","3,704"
04/2002,FAI,"1,401","3,145","3,041",99,"7,686","3,281",0,"3,281","10,967"
04/2002,JNU,648,"4,577","1,186",38,"6,449","1,594",6,"1,600","8,049"
04/2002,MRI,0,556,"5,978",7,"6,541","9,295",0,"9,295","15,836"
05/2002,ADQ,125,924,252,302,"1,603",693,633,"1,326","2,929"
05/2002,AKN,134,"1,739",569,82,"2,524",78,58,136,"2,660"
05/2002,ANC,"9,870","7,319","10,525",595,"28,309","1,609",0,"1,609","29,918"
05/2002,BET,381,"8,702",707,43,"9,833",452,0,452,"10,285"
05/2002,ENA,28,"1,608","1,196",118,"2,950","2,210",636,"2,846","5,796"
05/2002,FAI,"1,553","3,404","4,749",123,"9,829","4,765",2,"4,767","14,596"
05/2002,JNU,755,"10,045","1,664",46,"12,510","2,080",0,"2,080","14,590"
05/2002,MRI,0,883,"9,499",4,"10,386","10,081",0,"10,081","20,467"
06/2002,ADQ,117,966,220,237,"1,540",279,808,"1,087","2,627"
06/2002,AKN,153,"2,203",573,69,"2,998",83,72,155,"3,153"
06/2002,ANC,"11,353","10,392","14,111",478,"36,334",477,10,487,"36,821"
06/2002,BET,355,"7,752",953,44,"9,104",307,0,307,"9,411"
06/2002,ENA,41,"1,415","1,517",74,"3,047","1,678",500,"2,178","5,225"
06/2002,FAI,"1,738","3,574","5,126",56,"10,494","4,666",4,"4,670","15,164"
06/2002,JNU,"1,016","17,070","2,070",51,"20,207","2,014",6,"2,020","22,227"
06/2002,MRI,0,"1,071","10,268",0,"11,339","11,140",0,"11,140","22,479"
07/2002,ADQ,118,936,200,235,"1,489",112,722,834,"2,323"
07/2002,AKN,190,"2,303",708,68,"3,269",28,54,82,"3,351"
07/2002,ANC,"12,162","11,357","13,576",706,"37,801",706,9,715,"38,516"
07/2002,BET,333,"7,784",833,23,"8,973",309,1,310,"9,283"
07/2002,ENA,25,"1,500","1,714",171,"3,410","1,587",632,"2,219","5,629"
07/2002,FAI,"1,820","3,845","5,733",167,"11,565","5,020",0,"5,020","16,585"
07/2002,JNU,"1,161","16,848","2,020",54,"20,083","1,548",24,"1,572","21,655"
07/2002,MRI,0,"1,050","10,143",6,"11,199","10,566",0,"10,566","21,765"
08/2002,ADQ,113,"1,212",285,225,"1,835",287,679,966,"2,801"
08/2002,AKN,148,"1,589",447,60,"2,244",66,34,100,"2,344"
08/2002,ANC,"12,140","11,329","13,087",391,"36,947",316,26,342,"37,289"
08/2002,BET,388,"8,615",823,36,"9,862",325,0,325,"10,187"
08/2002,ENA,29,"1,532","1,377",90,"3,028",909,306,"1,215","4,243"
08/2002,FAI,"1,727","3,888","4,720",115,"10,450","4,045",0,"4,045","14,495"
08/2002,JNU,"1,151","14,965","1,900",72,"18,088","1,018",0,"1,018","19,106"
08/2002,MRI,0,"1,441","9,446",2,"10,889","9,481",2,"9,483","20,372"
09/2002,ADQ,120,"1,036",176,213,"1,545",107,671,778,"2,323"
09/2002,AKN,108,"1,432",442,98,"2,080",28,48,76,"2,156"
09/2002,ANC,"10,494","7,695","9,364",373,"27,926",482,0,482,"28,408"
09/2002,BET,354,"7,400",721,24,"8,499",302,0,302,"8,801"
09/2002,ENA,30,"1,224","1,107",67,"2,428","1,171",281,"1,452","3,880"
09/2002,FAI,"1,538","3,522","4,823",112,"9,995","3,756",4,"3,760","13,755"
09/2002,JNU,799,"8,991","1,486",32,"11,308",851,0,851,"12,159"
09/2002,MRI,0,"1,161","6,601",0,"7,762","7,272",0,"7,272","15,034"
10/2002,ADQ,154,953,149,245,"1,501",71,"1,109","1,180","2,681"
10/2002,AKN,104,"1,138",223,93,"1,558",38,90,128,"1,686"
10/2002,ANC,"11,487","5,914","5,986",421,"23,808",720,0,720,"24,528"
10/2002,BET,378,"9,520",434,17,"10,349",475,0,475,"10,824"
10/2002,ENA,43,"1,237",730,63,"2,073","1,325",414,"1,739","3,812"
10/2002,FAI,"1,583","3,168","2,224",85,"7,060","3,259",0,"3,259","10,319"
10/2002,JNU,755,"2,859",811,27,"4,452",838,0,838,"5,290"
10/2002,MRI,0,"1,118","5,179",0,"6,297","7,675",0,"7,675","13,972"
11/2002,ADQ,174,850,94,219,"1,337",72,825,897,"2,234"
11/2002,AKN,72,"1,042",132,58,"1,304",52,41,93,"1,397"
11/2002,ANC,"10,579","4,801","2,942",495,"18,817",288,0,288,"19,105"
11/2002,BET,362,"9,259",442,50,"10,113",240,0,240,"10,353"
11/2002,ENA,84,"1,057",532,136,"1,809","1,028",338,"1,366","3,175"
11/2002,FAI,"1,347","2,874","1,860",116,"6,197","3,434",12,"3,446","9,643"
11/2002,JNU,690,"3,068",939,28,"4,725","1,222",12,"1,234","5,959"
11/2002,MRI,0,689,"4,223",0,"4,912","7,518",0,"7,518","12,430"
12/2002,ADQ,173,668,119,226,"1,186",253,"1,011","1,264","2,450"
12/2002,AKN,79,"1,067",199,61,"1,406",44,18,62,"1,468"
12/2002,ANC,"9,310","5,058","2,480",421,"17,269",176,0,176,"17,445"
12/2002,BET,324,"8,370",258,102,"9,054",145,0,145,"9,199"
12/2002,ENA,83,967,638,46,"1,734",974,322,"1,296","3,030"
12/2002,FAI,"1,361","3,140","1,480",117,"6,098","1,613",3,"1,616","7,714"
